type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,692,0.5146747,,1.0,22
cluster,693,0.59906954,,1.0,14
cluster,694,0.73159623,,1.0,11
cluster,695,0.74323696,,1.0,17
cluster,696,0.75665885,,1.0,25
cluster,697,0.3621014,,1.0,52
cluster,698,0.7464404,,0.95,20
cluster,699,0.5681236,,1.0,46
cluster,700,0.6505175,,1.0,15
cluster,701,0.6402054,,1.0,14
cluster,702,0.6254539,,1.0,15
cluster,703,0.42219803,,1.0,72
cluster,704,0.6662535,,1.0,24
cluster,705,0.70212686,,0.5,10
cluster,706,0.57632387,,0.6382978723404256,47
cluster,707,0.6740745,,1.0,13
cluster,708,0.6553547,,1.0,35
cluster,709,0.7277284,,1.0,42
cluster,710,0.71384615,,1.0,28
cluster,711,0.6080809,,1.0,50
cluster,712,0.75398576,,1.0,19
cluster,713,0.71223617,,1.0,18
cluster,714,0.74847364,,1.0,32
cluster,715,0.86837214,,1.0,42
cluster,716,0.5969705,,1.0,25
cluster,717,0.7623493,,1.0,27
cluster,718,0.6823805,,1.0,12
cluster,719,0.74144,,1.0,25
cluster,720,0.53731996,,0.9444444444444444,18
cluster,721,0.5583322,,1.0,10
cluster,722,0.17085867,,0.9818181818181818,110
cluster,723,0.60898954,,1.0,17
cluster,724,0.4987035,,1.0,55
cluster,725,0.72186553,,1.0,13
cluster,726,0.6506279,,1.0,24
cluster,727,0.35093632,,0.9710144927536232,69
cluster,728,0.4807152,,1.0,16
cluster,729,0.62459856,,1.0,11
cluster,730,0.25801533,,1.0,67
